transcript_id	gene_id	log2fc	qval	five_prime	three_prime	intergenic	mean_obs	coding_potential	biotype
MSTRG.14750.2	MSTRG.14750	1.33030380770931	0.829132285738146	X	X	-	1.41112148797311	0.999602377716933	novel
MSTRG.22770.4	MSTRG.22770	-0.678918630382008	0.829219809299794	X	X	-	4.2565926915664	3.94385348376087e-10	novel
MSTRG.13385.10	MSTRG.13385	-0.209246511195391	0.829254066639748	X	-	-	4.13738170872769	0.00922954762570774	novel
MSTRG.19506.18	MSTRG.19506	-0.487640372932893	0.829254066639748	-	X	-	6.44927149824267	0.999999998322246	novel
MSTRG.8184.3	MSTRG.8184	-0.817741815867145	0.829254066639748	-	X	-	4.56393902513036	0.00134533671973465	novel
MSTRG.17221.32	MSTRG.17221	-0.408980083032275	0.829476381153618	X	X	-	4.53457958443089	0.953809637657034	novel
MSTRG.14846.33	MSTRG.14846	0.712615208550435	0.829581869001519	X	X	-	3.44317061610254	0.0293921374979227	novel
MSTRG.14086.18	MSTRG.14086	0.101803512705832	0.829694694096225	X	-	-	5.62977453370759	0.994780324873008	novel
MSTRG.19088.4	MSTRG.19088	0.436455701395781	0.829694694096225	-	X	-	3.47383072091267	0.00707686828844783	novel
MSTRG.2675.3	MSTRG.2675	-0.49552833772025	0.829789516122708	X	-	-	4.09943581887356	0.693044850329124	novel
MSTRG.19506.3	MSTRG.19506	1.38325598913043	0.829841734909273	-	X	-	1.50013879639818	0.999999869896701	novel
MSTRG.18367.11	MSTRG.18367	1.15429404572237	0.829948094061031	X	X	-	1.15052362795714	0.949638641720417	novel
MSTRG.29204.1	MSTRG.29204	-0.257948694312434	0.829948094061031	X	X	-	6.74241257294466	0.125519227616032	novel
MSTRG.30290.11	MSTRG.30290	1.24855958346452	0.829960066842566	-	-	-	3.11232915636446	0.216228764526544	novel
MSTRG.6059.19	MSTRG.6059	-0.469682849338854	0.829963805561634	-	X	-	4.57017101586784	0.991862553258367	novel
MSTRG.28113.7	MSTRG.28113	-0.222190704199776	0.83000029596362	X	X	-	4.94363448966545	0.00049649050882049	novel
MSTRG.13667.2	MSTRG.13667	-1.02912580826339	0.830013434742469	X	X	-	2.78842233603678	0.999707387868915	novel
MSTRG.1451.4	MSTRG.1451	-0.909393315600656	0.830013434742469	-	-	-	2.47662064136342	0.859215255686242	novel
MSTRG.26088.4	MSTRG.26088	-0.149954557508519	0.830013434742469	X	X	-	4.74894537065848	0.966562028985258	novel
MSTRG.27841.3	MSTRG.27841	-0.651851070911775	0.830013434742469	-	X	-	2.03925248567919	0.273680791249714	novel
MSTRG.7490.4	MSTRG.7490	0.680612199237212	0.830043922321691	X	-	-	1.58925228701725	0.294364950625928	novel
MSTRG.28783.2	MSTRG.28783	0.0813587614518363	0.830090430883612	X	-	-	6.59816490894244	1.77395670553537e-05	novel
MSTRG.5658.5	MSTRG.5658	-0.369044485819891	0.830094622862336	X	X	-	4.71707423097171	0.992779087340409	novel
MSTRG.29922.10	MSTRG.29922	-0.437443757156959	0.830264533848899	X	-	-	3.99780271987464	0.886019272229142	novel
MSTRG.9355.1	MSTRG.9355	-0.233951181154067	0.830658006890797	-	-	X	5.17581970454995	0.00370962637197435	novel
MSTRG.8094.5	MSTRG.8094	0.418268303318375	0.830734664451506	X	X	-	2.57330599099988	0.0103197868817334	novel
MSTRG.16327.15	MSTRG.16327	1.00343376221446	0.830770901618173	-	-	-	2.74732757094315	0.874933242977138	novel
MSTRG.2062.1	MSTRG.2062	-0.358627107597628	0.830780713644736	-	-	-	2.55852946197785	0.0211430765770353	novel
MSTRG.14454.11	MSTRG.14454	-0.307443573670924	0.83122598555518	-	-	-	3.08524217433194	0.970206642762962	novel
MSTRG.18148.3	MSTRG.18148	-0.870584186752847	0.83122598555518	-	-	-	1.08747801198436	0.00418399547640469	novel
MSTRG.30322.1	MSTRG.30322	-0.110017598754754	0.83122598555518	-	-	-	4.51560808846938	0.0080077341476857	novel
MSTRG.22583.4	MSTRG.22583	-1.09980649263059	0.831231240962218	-	X	-	1.04295847416647	0.074930539942841	novel
MSTRG.20182.11	MSTRG.20182	0.249825191384571	0.831249575445114	X	-	-	3.97040092867071	0.909184975885435	novel
MSTRG.3086.2	MSTRG.3086	0.310422279612817	0.831482132103668	-	X	-	4.45403799089209	0.975716628460325	novel
MSTRG.14990.2	MSTRG.14990	-0.114465484916387	0.831496531132426	-	X	-	4.68233856984574	0.332425300111355	novel
MSTRG.31204.3	MSTRG.31204	0.789885064341141	0.831529100967083	X	X	-	3.79505419946276	0.718495079907416	novel
MSTRG.4447.1	MSTRG.4447	0.573425636144875	0.831529100967083	-	X	-	2.51044935548295	0.00299630829382847	novel
MSTRG.21376.4	MSTRG.21376	-0.0601616212379311	0.831679776468669	-	X	-	6.75980944030367	0.99996940344516	novel
MSTRG.19467.8	MSTRG.19467	0.123720475709875	0.831877372088466	X	X	-	6.8849888188079	0.0369219611455463	novel
MSTRG.31148.4	MSTRG.31148	0.561520583468236	0.831877372088466	X	-	-	3.40980194125668	0.374318860902305	novel
MSTRG.25300.9	MSTRG.25300	0.961249040669634	0.831954846028338	X	X	-	2.54194253335874	0.968806851956514	novel
MSTRG.2733.3	MSTRG.2733	0.858015227449721	0.831954846028338	-	-	-	2.264189946629	0.00240003507461425	novel
MSTRG.12288.5	MSTRG.12288	0.97848707407463	0.832088773214253	-	-	-	0.871539745074961	0.595799202053113	novel
MSTRG.17850.11	MSTRG.17850	-0.062014615497061	0.832088958325582	X	-	-	7.81218637570166	0.875298474806877	novel
MSTRG.6293.3	MSTRG.6293	-0.416741442220671	0.832275504110825	-	-	-	2.41680056764299	0.00737544116053786	novel
MSTRG.8584.2	MSTRG.8584	-0.187455389249298	0.832303545056713	-	-	-	4.57306275896501	0.99775904359817	novel
MSTRG.13163.1	MSTRG.13163	-0.800950175744557	0.832329946046436	-	X	-	3.99663031161653	0.00681447493236593	novel
MSTRG.13205.4	MSTRG.13205	1.37595545523807	0.83241801873107	-	X	-	4.21067676455575	0.040391553963568	novel
MSTRG.19749.6	MSTRG.19749	-1.50656912519365	0.832533837611578	X	-	-	3.68169923754182	0.006953808211052	novel
MSTRG.10357.8	MSTRG.10357	0.627532345321839	0.832577916761671	X	-	-	4.91726792249704	0.0750335658329435	novel
MSTRG.24811.4	MSTRG.24811	-0.950832621769802	0.832577916761671	X	-	-	2.64818224729652	0.162802156671193	novel
MSTRG.11718.1	MSTRG.11718	-0.103308115556303	0.832689717444139	-	-	-	5.27445283104173	0.744492832041724	novel
MSTRG.17763.13	MSTRG.17763	1.21105383766235	0.832689717444139	X	-	-	1.16743371553688	0.0296568098465056	novel
MSTRG.27747.6	MSTRG.27747	0.844319427544158	0.83279684673803	X	-	-	2.21924482777537	0.108918796030297	novel
MSTRG.5817.3	MSTRG.5817	0.302977422446168	0.83279684673803	X	X	-	3.86576970586265	0.40536614453282	novel
MSTRG.19976.2	MSTRG.19976	-1.69155076350427	0.833128129806333	X	X	-	2.14486724929954	0.635906189511154	novel
MSTRG.29517.1	MSTRG.29517	-0.63867167027548	0.833128129806333	X	-	-	2.67700748252929	0.135311539113082	novel
MSTRG.7727.23	MSTRG.7727	0.931584048087861	0.833128129806333	X	-	-	0.748161348122107	1	novel
MSTRG.19542.12	MSTRG.19542	-0.952837700464779	0.833179672786076	X	-	-	0.748874958991186	0.00384460698887648	novel
MSTRG.19486.2	MSTRG.19486	0.159078003158694	0.833357637427123	X	X	-	4.30480829298223	0.0810865810162506	novel
MSTRG.22443.1	MSTRG.22443	-1.33873870482799	0.833357637427123	-	-	-	1.44421002134983	0.996736461200909	novel
MSTRG.27756.2	MSTRG.27756	0.662920103656625	0.833357637427123	-	-	-	1.59967369902908	0.0761747886247671	novel
MSTRG.2255.1	MSTRG.2255	0.159549221475195	0.83349587711918	X	-	-	5.80158805174938	0.58537754146624	novel
MSTRG.24516.3	MSTRG.24516	0.113414004021156	0.83349587711918	X	X	-	5.49568460862445	0.0284872651185833	novel
MSTRG.4196.1	MSTRG.4196	-0.244342056801683	0.83349587711918	-	-	-	3.11459844661588	0.047283190824254	novel
MSTRG.4783.13	MSTRG.4783	-1.31611828390537	0.833550825050152	-	X	-	1.96074972181578	0.999901581938276	novel
MSTRG.12546.18	MSTRG.12546	-0.209195297529898	0.83355700677988	-	X	-	3.57404419642797	0.0133670030754733	novel
MSTRG.1370.8	MSTRG.1370	0.47376967989845	0.83355700677988	X	X	-	2.83355293130534	0.0128322624682917	novel
MSTRG.1628.3	MSTRG.1628	0.454878336018568	0.83355700677988	-	X	-	2.83059851908638	0.468559670211361	novel
MSTRG.19501.1	MSTRG.19501	0.547086834247561	0.83355700677988	-	X	-	2.95017107887201	0.491700185551181	novel
MSTRG.18586.1	MSTRG.18586	-0.464406529613438	0.833658364176942	-	X	-	2.01150580087325	0.0162501259283864	novel
MSTRG.19623.9	MSTRG.19623	-1.01853152193582	0.833667648968294	X	X	-	2.74184940643891	0.0228653329987185	novel
MSTRG.16903.12	MSTRG.16903	-0.401062125785121	0.833720432106311	-	-	-	2.44265551406948	0.817017074457948	novel
MSTRG.20273.19	MSTRG.20273	0.699667311063755	0.833949990348173	X	-	-	4.30668308007117	0.999999987345748	novel
MSTRG.15664.11	MSTRG.15664	0.28667278226394	0.833952109939238	X	-	-	3.19712947560205	0.503201714307397	novel
MSTRG.24199.10	MSTRG.24199	-0.552747746787129	0.833952109939238	X	-	-	3.1284712976922	0.0603453886687175	novel
MSTRG.9598.2	MSTRG.9598	-0.758415449711316	0.833952109939238	-	-	-	0.865543104112709	0.198321348170541	novel
MSTRG.8838.3	MSTRG.8838	0.177297614139835	0.833955629543665	-	-	-	3.70767546593959	0.00775697850544273	novel
MSTRG.2648.3	MSTRG.2648	-0.919889102941265	0.834005128450134	X	-	-	2.03094926492768	0.999140701992198	novel
MSTRG.12356.6	MSTRG.12356	0.143332146887095	0.834075803920343	X	X	-	4.70117586858002	0.869165357022385	novel
MSTRG.11274.5	MSTRG.11274	-1.53774940733624	0.834174472799575	-	X	-	2.24957135849662	0.907892497112203	novel
MSTRG.30240.16	MSTRG.30240	-0.33623392577856	0.834174472799575	X	X	-	3.13877392376113	0.999998529333978	novel
MSTRG.13338.1	MSTRG.13338	-0.510463543763973	0.834463255865242	-	X	-	3.73625768160271	0.0729901252735156	novel
MSTRG.30943.2	MSTRG.30943	0.560913264743546	0.834463255865242	X	X	-	3.26466863040355	0.886170865339168	novel
MSTRG.12243.5	MSTRG.12243	-1.23538759559084	0.834469955705334	X	-	-	1.53382367358521	0.0365880924968177	novel
MSTRG.9359.5	MSTRG.9359	-0.743298257449202	0.834469955705334	-	-	-	1.69479958066613	0.988356486220566	novel
MSTRG.22432.4	MSTRG.22432	-0.548623213385585	0.834530223439572	X	X	-	5.4930452559138	0.033726798973828	novel
MSTRG.27776.6	MSTRG.27776	-0.173381081958809	0.834628936217837	-	X	-	4.4553211605644	0.878936520134525	novel
MSTRG.30616.42	MSTRG.30616	0.18007752264211	0.834679725017978	-	X	-	5.46909102778868	0.312678250844681	novel
MSTRG.19858.26	MSTRG.19858	0.419916430466332	0.834752406245337	-	X	-	5.34255749987724	0.999999935601517	novel
MSTRG.12356.2	MSTRG.12356	-0.526968379872814	0.834862572660492	X	X	-	5.15765109269127	0.869190295983416	novel
MSTRG.1981.2	MSTRG.1981	0.255927052650455	0.835084122596556	-	-	-	3.09845607830688	0.0127360621120132	novel
MSTRG.31672.2	MSTRG.31672	-0.959699077185944	0.835084122596556	-	-	-	0.774297289696901	0.0293793905123799	novel
MSTRG.16728.12	MSTRG.16728	0.0904376624876942	0.835160765986681	-	-	-	5.75773031505305	0.999992876421119	novel
MSTRG.30796.7	MSTRG.30796	0.520535175311675	0.835367844919232	X	-	-	5.28881916747734	0.00351573589105112	novel
MSTRG.5137.31	MSTRG.5137	0.397991911165924	0.835459841611342	-	X	-	4.82727248406228	0.97204404617951	novel
MSTRG.20844.3	MSTRG.20844	-1.28097390581205	0.835462616209363	X	X	-	1.38937417082191	0.0788010781861042	novel
MSTRG.3298.1	MSTRG.3298	-0.526495774665634	0.835462616209363	-	X	-	3.31703291687377	0.0860332601535005	novel
MSTRG.6212.7	MSTRG.6212	-1.84386409240885	0.835467502284042	X	X	-	2.84492859029979	1	novel
MSTRG.27436.5	MSTRG.27436	0.410753667127585	0.835529940966705	X	X	-	4.43978359397886	0.999564753947735	novel
MSTRG.9667.12	MSTRG.9667	1.46090962108118	0.835529940966705	-	X	-	1.65304868513588	0.0351003539441484	novel
MSTRG.2145.1	MSTRG.2145	-0.466472569848291	0.835534800822821	-	-	-	2.55923986964064	0.00662328669167624	novel
MSTRG.29922.3	MSTRG.29922	0.738595829849959	0.835534800822821	X	-	-	4.53705479772786	0.958003137853511	novel
MSTRG.4725.2	MSTRG.4725	0.425800582217035	0.835534800822821	X	X	-	5.06979979516346	0.999960832946257	novel
MSTRG.4742.12	MSTRG.4742	-0.0892737981940103	0.835618161685276	X	X	-	6.54632959955933	0.177092867598101	novel
MSTRG.2142.3	MSTRG.2142	0.361738968183741	0.835633490014607	X	X	-	6.01776296466375	0.999714349167783	novel
MSTRG.3760.29	MSTRG.3760	-1.25972926289219	0.835633490014607	X	-	-	1.35574474178242	0.205185825625527	novel
MSTRG.11040.1	MSTRG.11040	0.0836458612062369	0.83586490177547	-	X	-	5.51954132915397	0.950336564901936	novel
MSTRG.18204.1	MSTRG.18204	-0.757160760525081	0.83586490177547	-	X	-	1.97301223359821	0.347782852652888	novel
MSTRG.18499.6	MSTRG.18499	-0.706948205028474	0.83586490177547	-	-	-	3.23335829745248	0.657786944983552	novel
MSTRG.11046.1	MSTRG.11046	0.291227150781145	0.835893738249521	-	-	-	2.85876058174747	0.00577151000306628	novel
MSTRG.28950.19	MSTRG.28950	0.49569044622325	0.835939850717314	X	-	-	2.15993486004658	0.127566652639702	novel
MSTRG.5835.52	MSTRG.5835	-0.103418691844194	0.835939850717314	X	-	-	5.17555646240801	0.0214867798078991	novel
MSTRG.27631.6	MSTRG.27631	-1.28781922588113	0.835950409814626	X	X	-	1.35735080600561	0.347009742083783	novel
MSTRG.7407.7	MSTRG.7407	-0.0601394558764018	0.835950409814626	X	X	-	7.72292305837227	0.999998378462372	novel
MSTRG.10621.26	MSTRG.10621	0.800259349895028	0.835988010266133	X	X	-	3.15543449275023	0.46528625668903	novel
MSTRG.30184.1	MSTRG.30184	-0.136642602909198	0.836078794758696	-	-	-	4.03792009707503	0.0211314485138192	novel
MSTRG.29777.4	MSTRG.29777	-0.167900417165789	0.836178307958155	X	X	-	5.29432168738947	0.00130832455608548	novel
MSTRG.23890.7	MSTRG.23890	0.878957365073194	0.836253327805168	X	X	-	2.45631396782832	0.0345084539231766	novel
MSTRG.15274.1	MSTRG.15274	-0.965959509234124	0.836256998492186	-	X	-	2.69838836481878	0.0833473928505638	novel
MSTRG.7734.8	MSTRG.7734	-0.488242639691289	0.836256998492186	X	-	-	4.58289115799329	0.37178491946473	novel
MSTRG.10497.5	MSTRG.10497	0.0672607443966317	0.836266286493339	-	X	-	6.53676796366032	0.196792605573896	novel
MSTRG.30157.2	MSTRG.30157	0.357770988737229	0.836525941140595	-	X	-	2.53023472872956	0.866119813581472	novel
MSTRG.10009.4	MSTRG.10009	-0.24369967657838	0.836543958153278	X	X	-	3.53968385155758	0.0552687959833627	novel
MSTRG.23531.1	MSTRG.23531	0.502008413272653	0.836600981654477	-	-	-	1.88808360600774	0.0179360223987836	novel
MSTRG.2265.2	MSTRG.2265	0.0764107221591123	0.836813456304785	X	X	-	5.69865941075384	0.0319420312237028	novel
MSTRG.11900.1	MSTRG.11900	-0.391057860856294	0.836836822710481	X	X	-	5.1585560092515	0.976439628353089	novel
MSTRG.12257.7	MSTRG.12257	1.1988387296948	0.836939349486273	X	-	-	1.69881790248821	0.502495299698826	novel
MSTRG.15575.12	MSTRG.15575	-0.448512842610914	0.836976364820659	-	-	-	2.7415743874698	0.0018089955090487	novel
MSTRG.14414.1	MSTRG.14414	-0.640371152688013	0.837000678910638	-	-	-	1.35326688068773	0.93420561084443	novel
MSTRG.23927.1	MSTRG.23927	0.131848719890678	0.837045021756323	-	-	-	4.0580018860013	0.0128163781407036	novel
MSTRG.27609.3	MSTRG.27609	-0.519874479526481	0.837045021756323	-	-	-	1.81847368561907	0.0149292305609912	novel
MSTRG.11158.5	MSTRG.11158	-1.22493247274037	0.83713607116629	X	X	-	4.76805570033147	0.999999999988371	novel
MSTRG.23637.2	MSTRG.23637	-0.507186740598952	0.837286580079831	-	-	-	1.89895938766753	0.984683041502117	novel
MSTRG.14870.11	MSTRG.14870	0.0670981021714297	0.837345301304745	X	-	-	5.96497206389112	0.00255579048391267	novel
MSTRG.1697.21	MSTRG.1697	-0.507288582595528	0.837345301304745	-	X	-	4.24423509063714	0.0512884489692384	novel
MSTRG.3488.1	MSTRG.3488	-0.541659918625199	0.837438760424036	-	-	-	1.7732686621014	0.0348620032187176	novel
MSTRG.8111.7	MSTRG.8111	0.294815414079507	0.837648374175745	-	X	-	3.68768784538793	0.0864327962034732	novel
MSTRG.29302.14	MSTRG.29302	-0.579536648013816	0.837682097137962	-	-	-	1.58879075514308	0.000138025760077674	novel
MSTRG.15677.19	MSTRG.15677	-0.500080486989703	0.837796613353324	-	-	-	2.08926632808993	0.996374460965638	novel
MSTRG.9931.4	MSTRG.9931	1.14724751017606	0.837796613353324	X	X	-	1.42746366100664	0.0139839990551044	novel
MSTRG.5020.5	MSTRG.5020	-0.380682495339237	0.837958286100575	X	X	-	5.07704214490499	0.00112930190727738	novel
MSTRG.1356.6	MSTRG.1356	0.464350862738587	0.838019286381634	X	-	-	3.61078588126857	0.125957091295751	novel
MSTRG.2847.16	MSTRG.2847	0.469427397771917	0.83814609234268	X	-	-	2.12149109797447	0.156382408400157	novel
MSTRG.7533.1	MSTRG.7533	0.881136017024346	0.83814609234268	-	-	-	0.737611590730715	0.192255028550837	novel
MSTRG.8356.7	MSTRG.8356	-0.423700025740626	0.838167824662221	X	-	-	3.03806663249903	0.356525918164544	novel
MSTRG.28893.5	MSTRG.28893	-0.573226684326223	0.838179151372777	-	-	-	1.62172020283101	0.0014686479395589	novel
MSTRG.29649.14	MSTRG.29649	0.368183998838409	0.838393134398388	X	X	-	4.05131922259635	0.567901439974508	novel
MSTRG.15274.2	MSTRG.15274	0.349630459102551	0.838620280545051	-	X	-	4.33947260433895	0.0833473928505638	novel
MSTRG.19991.3	MSTRG.19991	-0.133589068280068	0.838726992778585	-	X	-	5.86879017399331	0.953552274435479	novel
MSTRG.25568.1	MSTRG.25568	-0.414625219909414	0.838915110141195	-	-	-	2.24821280311138	0.0258347532557891	novel
MSTRG.20244.1	MSTRG.20244	0.921821835121009	0.83894922051614	X	-	-	2.35644447450633	0.999999996737095	novel
MSTRG.27967.17	MSTRG.27967	0.892118126783609	0.839016503387505	-	-	-	2.97701558480144	0.0108664478968991	novel
MSTRG.26499.1	MSTRG.26499	0.22129329271875	0.839100608441308	-	-	-	3.45306927105207	0.00223735853623057	novel
MSTRG.2579.11	MSTRG.2579	-0.192068675116576	0.839154705144562	-	-	-	3.69773624101006	0.00568541962201788	novel
MSTRG.9955.1	MSTRG.9955	-0.366742368018307	0.839184319763459	-	-	X	2.4930436651744	0.0263040410212429	novel
MSTRG.26750.1	MSTRG.26750	0.316467318905664	0.839197227342505	-	-	-	2.97013247260902	0.985518719710268	novel
MSTRG.22438.1	MSTRG.22438	-0.422552031509499	0.839297005995735	-	X	-	2.44275017258126	0.48192442935053	novel
MSTRG.12723.9	MSTRG.12723	0.66995959946662	0.839329281598556	X	X	-	6.07836452425545	0.999892153951592	novel
MSTRG.12116.4	MSTRG.12116	0.817676982786492	0.839362031526909	X	X	-	2.03801937082034	0.0360001737363856	novel
MSTRG.23619.2	MSTRG.23619	0.14470348892325	0.839476250449846	-	-	-	4.0236502327456	0.00878301435715864	novel
MSTRG.6102.3	MSTRG.6102	-0.577765095561594	0.839566489735589	X	-	-	2.24095869001577	0.949962598482347	novel
MSTRG.9984.7	MSTRG.9984	0.945626015747879	0.839566489735589	X	-	-	0.631039896520558	0.999999964874146	novel
MSTRG.8593.8	MSTRG.8593	0.588463755442458	0.839692180366423	X	-	-	5.07272830146917	0.224196580788198	novel
MSTRG.17928.11	MSTRG.17928	0.37524599086227	0.839876971773996	-	X	-	4.92619703972826	0.0377617328364828	novel
MSTRG.27197.8	MSTRG.27197	0.183907465142779	0.839978449450854	X	X	-	4.60242132149067	6.48824150524638e-09	novel
MSTRG.19024.1	MSTRG.19024	0.641834468872371	0.840092430874752	-	-	-	1.22152679108975	0.0605282355604365	novel
MSTRG.27855.2	MSTRG.27855	-0.0597972004337544	0.840173992701804	X	-	-	6.9664172079831	0.00204334854413763	novel
MSTRG.30587.9	MSTRG.30587	-0.226497107461283	0.840199076530387	-	X	-	6.69909994683071	0.14316588028753	novel
MSTRG.5445.1	MSTRG.5445	0.273060002720319	0.840199076530387	-	X	-	2.99510335598514	0.000388182579741173	novel
MSTRG.12303.3	MSTRG.12303	0.574952983677019	0.840217973487489	X	-	-	1.553727947098	0.993209517079665	novel
MSTRG.7405.1	MSTRG.7405	-0.59444367393882	0.840217973487489	-	-	-	1.49402347084129	0.0198752189481129	novel
MSTRG.22946.29	MSTRG.22946	-1.09274513524886	0.840352346233529	-	-	-	3.19114810606684	0.0236474302369681	novel
MSTRG.6498.8	MSTRG.6498	1.06102978633227	0.840611312425356	X	-	-	1.07142665707036	0.0132368430574176	novel
MSTRG.13558.18	MSTRG.13558	-1.18771937566364	0.840660839714292	X	X	-	3.21954189032514	0.000712358002083176	novel
MSTRG.1687.4	MSTRG.1687	0.937874322080638	0.840758797665556	X	-	-	1.20633898729926	0.0326924712111767	novel
MSTRG.28922.7	MSTRG.28922	-0.385387278233553	0.840974002004162	X	-	-	4.04321217633682	5.95318108920588e-08	novel
MSTRG.17545.6	MSTRG.17545	-0.302503121565551	0.841303310202667	-	-	-	2.79504939496464	0.440847628586237	novel
MSTRG.10162.2	MSTRG.10162	-1.22187775651641	0.841359412839458	X	X	-	4.06464868121909	0.25823974849011	novel
MSTRG.19858.16	MSTRG.19858	0.976995492807277	0.841369954280508	X	-	-	2.93827381876712	0.999996545329382	novel
MSTRG.21154.11	MSTRG.21154	-0.111620119214824	0.841399414253391	X	X	-	6.29101915080323	0.150022956753829	novel
MSTRG.22167.2	MSTRG.22167	-0.652597683296873	0.841458854091615	-	-	-	1.67973767389116	0.00655469133826106	novel
MSTRG.6059.21	MSTRG.6059	-0.163276273573438	0.84151610534515	X	X	-	5.36202193568827	0.990001758942858	novel
MSTRG.20490.10	MSTRG.20490	0.0819855613255975	0.841728100379348	X	-	-	5.50672425567781	0.900599150191757	novel
MSTRG.8073.2	MSTRG.8073	-0.182243153370007	0.841939290133042	X	-	-	6.9489355427454	0.999493703423046	novel
MSTRG.19148.4	MSTRG.19148	0.90828419823425	0.842040059157338	-	-	-	0.703833624562566	0.0202243253305742	novel
MSTRG.4279.1	MSTRG.4279	0.155430633926335	0.842040059157338	-	-	X	3.7831605290192	0.00600017500949355	novel
MSTRG.5850.1	MSTRG.5850	0.209001966103354	0.842319190234133	-	-	-	3.31469752181715	0.000392974204450882	novel
MSTRG.7568.7	MSTRG.7568	0.774554980110562	0.842370271911048	-	X	-	1.74936180789552	0.95428947132516	novel
MSTRG.29029.3	MSTRG.29029	-0.47490090636814	0.842595069896035	-	-	-	1.97744551218497	0.00310398174203765	novel
MSTRG.900.7	MSTRG.900	0.409513137323451	0.842609886367553	X	X	-	2.77952285125618	0.0998627837456041	novel
MSTRG.14124.2	MSTRG.14124	-0.0854799654052662	0.842645076040663	X	-	-	5.09702999289712	0.310115759883301	novel
MSTRG.14097.1	MSTRG.14097	0.0679738167615371	0.842655288676812	X	-	-	6.46684665493372	0.999006132370054	novel
MSTRG.18162.1	MSTRG.18162	-0.408021325798224	0.842655288676812	-	-	-	2.23986571067453	0.715615639473035	novel
MSTRG.32237.12	MSTRG.32237	-0.282824949200671	0.842655288676812	-	-	-	3.63877434267709	0.396332851090674	novel
MSTRG.3720.1	MSTRG.3720	-0.642088042936956	0.842655288676812	-	-	-	1.48449602381657	0.321410206173219	novel
MSTRG.18655.6	MSTRG.18655	0.0914056868336638	0.842666597430725	X	X	-	5.69916838131491	0.975442386683679	novel
MSTRG.20701.2	MSTRG.20701	-0.044344581993709	0.842827101024009	-	X	-	7.96915278037732	0.000622508859428231	novel
MSTRG.920.6	MSTRG.920	0.883315970068429	0.843057095402782	-	X	-	2.39195953516091	0.993600866185782	novel
MSTRG.25300.23	MSTRG.25300	0.14817827243796	0.843080909855726	-	X	-	5.02050428970084	0.987570340136908	novel
MSTRG.2800.13	MSTRG.2800	0.0656419173069094	0.843080909855726	-	-	-	6.91163296263761	1	novel
MSTRG.22943.18	MSTRG.22943	-0.498715988612062	0.843133555406306	X	-	-	2.66320046620565	0.00709694105861273	novel
MSTRG.16084.6	MSTRG.16084	1.37961784771515	0.843188812557527	X	-	-	1.62761930090226	0.999957881008116	novel
MSTRG.6022.1	MSTRG.6022	0.217988869005202	0.843447611251046	-	-	-	3.26403718819722	0.0278881164866912	novel
MSTRG.31542.2	MSTRG.31542	0.847968540759109	0.843480275106159	-	-	-	2.81019668623026	0.792194075076366	novel
MSTRG.12269.15	MSTRG.12269	-0.0995503217823367	0.843493817965811	X	X	-	5.26619687430135	0.997053914118746	novel
MSTRG.25530.7	MSTRG.25530	0.238561524014267	0.843655164474858	-	X	-	3.371188407729	0.174546005059164	novel
MSTRG.31349.7	MSTRG.31349	-0.894691290896865	0.843674416837835	X	-	-	2.6183218531337	0.0481512788489306	novel
MSTRG.23525.4	MSTRG.23525	0.190324712177192	0.843695067435787	X	-	-	3.53910724392	0.0607534337965903	novel
MSTRG.16920.3	MSTRG.16920	-0.075312682666241	0.843810933519151	X	-	-	5.83212171891019	0.896586131735694	novel
MSTRG.22432.3	MSTRG.22432	0.717237932051735	0.843833698573419	X	X	-	4.86901204325554	0.033726798973828	novel
MSTRG.12533.16	MSTRG.12533	-0.317533999650776	0.843852652303268	-	-	-	2.89970446038408	0.271056938483692	novel
MSTRG.17301.1	MSTRG.17301	-0.161137313675736	0.843876880752173	-	X	-	4.12641999813006	0.191692074819321	novel
MSTRG.15967.1	MSTRG.15967	-0.368242585000243	0.843977182792351	-	-	-	2.45331952168967	0.0567643400726761	novel
MSTRG.22793.6	MSTRG.22793	-0.240786221372815	0.843977182792351	X	-	-	4.04717579980628	0.0263532921746305	novel
MSTRG.17513.7	MSTRG.17513	0.737615076925064	0.84412830527724	-	X	-	5.16027615337585	0.998499334865048	novel
MSTRG.2579.20	MSTRG.2579	0.524367641146405	0.844242313381812	-	-	-	4.87367347202831	0.00793267550283155	novel
MSTRG.4782.10	MSTRG.4782	-0.689598550617877	0.84432590224658	X	X	-	1.92786480638507	0.143570286984844	novel
MSTRG.25583.14	MSTRG.25583	0.629778093834627	0.844373260924198	-	X	-	3.90905563209129	0.0421398992923634	novel
MSTRG.12016.2	MSTRG.12016	-0.542554535514225	0.844436690679907	-	X	-	1.86083287437781	0.906438094465974	novel
MSTRG.3022.6	MSTRG.3022	0.0801295562292317	0.844439866250456	-	X	-	6.17527771851817	0.992705342657837	novel
MSTRG.11193.1	MSTRG.11193	-0.274398828421427	0.844546496471581	-	-	-	4.09430130220927	0.772200176623494	novel
MSTRG.18166.3	MSTRG.18166	-0.198273686344305	0.844546496471581	X	X	-	4.08606093926079	0.862655333146925	novel
MSTRG.19976.1	MSTRG.19976	-0.336641556418117	0.844546496471581	X	X	-	5.49038534548819	0.635880799015216	novel
MSTRG.25283.1	MSTRG.25283	0.87202607936012	0.844546496471581	-	X	-	0.773100295470959	0.999999999973514	novel
